date,window
1475162302,Finder
1475162304,Finder
1475162306,Safari
1475162308,Safari
1475162310,Safari
1475162312,Safari
1475162314,Safari
1475162323,Safari
1475162324,Safari
1475162328,Safari
1475162332,Safari
1475162334,Safari
1475162344,Safari
1475162508,System,Preferences
1475162510,System,Preferences
1475162512,System,Preferences
1475162518,Safari
1475162743,Terminal
1475162744,Terminal
1475162748,Finder
1475162755,Finder
1475162766,Finder
1475162766,Finder
1475162770,Finder
1475162782,Finder
1475163142,loginwindow
1475163176,__LOCKEDSCREEN
1475163192,Finder
1475163196,Finder
1475163202,System,Preferences
1475163208,System,Preferences
1475163210,Finder
1475163214,Safari
1475163219,Finder
1475163220,Finder
1475163226,Deckset
1475163228,Finder
1475163230,Finder
1475163236,Atom
1475163238,Atom
1475163240,Deckset
1475163245,Finder
1475163246,Deckset
1475163248,Deckset
1475163252,Deckset
1475163258,Deckset
1475163560,Deckset
1475163562,Atom
1475163640,Finder
1475163642,Finder
1475163644,Finder
1475163647,Safari
1475163648,Atom
1475163654,Safari
1475163668,Atom
1475163673,Atom
1475163688,Safari
1475163730,Atom
1475163758,Safari
1475163772,Safari
1475163774,Safari
1475163790,Atom
1475163792,Atom
1475163814,Safari
1475163832,Atom
1475163850,Finder
1475163852,Deckset
1475163854,Deckset
1475163858,Deckset
1475163860,Deckset
1475163862,Deckset
1475163868,Deckset
1475163902,Deckset
1475163912,Safari
1475163992,Google,Drive
1475163994,Deckset
1475163998,Finder
1475164000,Safari
1475164120,Deckset
1475164180,Safari
1475164194,Deckset
1475164196,Atom
1475164198,Atom
1475164206,Safari
1475164208,Atom
1475164211,Safari
1475164552,Safari
1475164554,Atom
1475164562,Atom
1475164568,Safari
1475164606,Atom
1475164610,Safari
1475164616,Safari
1475164634,Safari
1475164658,Safari
1475164668,Safari
1475164840,Deckset
1475164844,Safari
1475164846,Deckset
1475164892,Safari
1475164926,Deckset
1475164960,Safari
1475164980,Deckset
1475164984,Safari
1475165288,Atom
1475165292,Finder
1475165300,Finder
1475165302,Atom
1475165306,Atom
1475165314,Atom
1475165330,Atom
1475165332,Atom
1475165348,Finder
1475165350,Finder
1475165362,Atom
1475165364,Safari
1475165428,Atom
1475165494,Safari
1475165498,Atom
1475165502,Safari
1475165508,Atom
1475165612,Atom
1475165630,Atom
1475165650,Safari
1475165656,Atom
1475165662,Safari
1475165668,Atom
1475165678,Safari
1475165682,Atom
1475165694,Safari
1475165698,Atom
1475165702,Safari
1475165704,Atom
1475165710,Safari
1475165712,Atom
1475165714,Safari
1475165718,Atom
1475165720,Atom
1475165722,Atom
1475165748,Safari
1475165754,Atom
1475165758,Safari
1475165790,Atom
1475165792,Atom
1475165798,Deckset
1475165800,Safari
1475165804,Safari
1475165806,Safari
1475165812,Slack
1475165818,Safari
1475165864,Safari
1475165866,Safari
1475165872,Slack
1475165884,Slack
1475165886,Terminal
1475165888,Finder
1475165896,Terminal
1475165898,Terminal
1475165902,Terminal
1475165913,Finder
1475165914,Finder
1475165916,Terminal
1475165918,Terminal
1475165922,Terminal
1475165933,Terminal
1475165934,Safari
1475165936,Safari
1475165998,Finder
1475166000,Terminal
1475166002,Terminal
1475166004,Safari
1475166006,Safari
1475166008,Safari
1475166012,Safari
1475166064,Safari
1475166066,Safari
1475166072,Finder
1475166138,Finder
1475166140,Finder
1475166142,Finder
1475166144,Finder
1475166146,Finder
1475166150,Finder
1475166152,Atom
1475166156,Atom
1475166158,Atom
1475166248,Safari
1475166250,Atom
1475166258,Safari
1475166274,Atom
1475166288,Safari
1475166342,Atom
1475166352,Safari
1475166354,Finder
1475166358,Safari
1475166364,Atom
1475166388,Safari
1475166394,Atom
1475166398,Safari
1475166400,Atom
1475166424,Atom
1475166426,Safari
1475166428,Finder
1475166434,Safari
1475166436,Safari
1475166438,Safari
1475166452,Safari
1475166454,Safari
1475166456,Safari
1475166458,Safari
1475166460,Safari
1475166464,Safari
1475166466,Safari
1475166476,Safari
1475166494,Safari
1475166496,Safari
1475166500,Safari
1475166502,Safari
1475166504,Safari
1475166506,Safari
1475166512,Safari
1475166523,Safari
1475166528,Safari
1475166530,Finder
1475166552,loginwindow
1475218213,Finder
1475218216,Mail
1475218218,Finder
1475218225,Finder
1475218227,Safari
1475218229,Safari
1475218233,Safari
1475218235,Safari
1475218239,Finder
1475218239,Terminal
1475218243,Terminal
1475218246,Terminal
1475218249,Terminal
1475218255,Terminal
1475218263,Terminal
1475218267,Terminal
1475218269,Terminal
1475218271,Terminal
1475218273,Atom
1475218275,Atom
1475218278,Atom
1475218282,Finder
1475218283,Safari
1475218285,Atom
1475218287,Safari
1475218289,Safari
1475218319,Atom
1475218321,Atom
1475218359,Finder
1475218365,Finder
1475218365,Atom
1475218375,Safari
1475218377,Finder
1475218380,Finder
1475218381,Safari
1475218389,Safari
1475218391,Safari
1475218399,Slack
1475218403,Safari
1475218405,Atom
1475218424,Safari
1475218425,Safari
1475218431,Atom
1475218433,Atom
1475218472,Atom
1475218477,Safari
1475218479,Atom
1475218487,Atom
1475218489,Atom
1475218521,Atom
1475218527,Atom
1475218603,Dash
1475218609,Safari
1475218613,Atom
1475218623,Telegram
1475218627,Atom
1475218847,Safari
1475218849,Safari
1475218853,Atom
1475218867,Safari
1475218869,Atom
1475218871,Safari
1475218887,Atom
1475218889,Atom
1475218895,Safari
1475218899,Atom
1475218901,Atom
1475218925,Safari
1475218929,Atom
1475218933,Safari
1475218940,Atom
1475218941,Atom
1475218943,Safari
1475218947,Safari
1475218949,Safari
1475218951,Safari
1475218955,Atom
1475218957,Atom
1475218959,Atom
1475218961,Safari
1475218967,Telegram
1475218969,Finder
1475218971,Finder
1475218973,Finder
1475218975,Safari
1475218977,Safari
1475218987,Safari
1475218989,Finder
1475218991,Finder
1475218997,Finder
1475219001,Finder
1475219005,Atom
1475219009,Slack
1475219039,Atom
1475219209,Safari
1475219227,Slack
1475219227,Safari
1475219231,Safari
1475219237,Safari
1475219239,Atom
1475219247,Slack
1475219249,Atom
1475219273,Safari
1475219279,Safari
1475219283,Safari
1475219287,Safari
1475219289,Atom
1475219291,Safari
1475219293,Safari
1475219295,Atom
1475219299,Safari
1475219303,Atom
1475219307,Safari
1475219309,Safari
1475219311,Safari
1475219313,Safari
1475219319,Safari
1475219325,Safari
1475219325,Safari
1475219334,Finder
1475219335,Atom
1475219337,Atom
1475219341,Atom
1475219343,Safari
1475219345,Safari
1475219353,Atom
1475219355,Atom
1475219357,Slack
1475219359,Atom
1475219361,Safari
1475219363,Atom
1475219375,Safari
1475219377,Atom
1475219403,Safari
1475219417,Atom
1475219419,Slack
1475219424,Atom
1475219489,Safari
1475219491,Atom
1475219493,Safari
1475219509,Atom
1475219523,Slack
1475219525,Atom
1475219536,Slack
1475219541,Atom
1475219580,Slack
1475219581,Atom
1475219709,Safari
1475219717,Atom
1475219717,Atom
1475219723,Atom
1475219735,Safari
1475219737,Atom
1475219749,Atom
1475219751,Safari
1475219753,Atom
1475219761,Safari
1475219765,Atom
1475219769,Atom
1475219965,Safari
1475219969,Atom
1475219971,Atom
1475219975,Safari
1475219977,Atom
1475219983,Atom
1475219993,Atom
1475220005,Dash
1475220015,Atom
1475220028,Finder
1475220029,Finder
1475220035,Atom
1475220071,Safari
1475220073,Atom
1475220077,Atom
1475220119,Safari
1475220122,Safari
1475220125,Atom
1475220129,Safari
1475220132,Safari
1475220135,Atom
1475220147,Safari
1475220149,Atom
1475220158,Finder
1475220159,Atom
1475220181,Safari
1475220183,Atom
1475220198,Finder
1475220199,Finder
1475220201,Finder
1475220203,Finder
1475220205,Finder
1475220207,Finder
1475220225,Finder
1475220227,Finder
1475220233,TextEdit
1475220235,Slack
1475220237,TextEdit
1475220239,TextEdit
1475220241,Atom
1475220251,Finder
1475220253,TextEdit
1475220256,TextEdit
1475220261,Atom
1475220265,TextEdit
1475220267,Atom
1475220277,TextEdit
1475220281,Atom
1475220283,TextEdit
1475220291,Atom
1475220293,TextEdit
1475220297,Atom
1475220301,TextEdit
1475220302,Atom
1475220311,TextEdit
1475220314,TextEdit
1475220315,Atom
1475220319,TextEdit
1475220321,Atom
1475220323,TextEdit
1475220330,Atom
1475220339,TextEdit
1475220341,Atom
1475220343,TextEdit
1475220345,Safari
1475220354,Atom
1475220369,Safari
1475220379,Atom
1475220387,Safari
1475220390,Atom
1475220405,Safari
1475220407,Safari
1475220409,Safari
1475220411,Safari
1475220413,Safari
1475220415,Atom
1475220420,Atom
1475220423,Safari
1475220425,Safari
1475220427,Atom
1475220429,Atom
1475220438,Safari
1475220443,Atom
1475220447,Safari
1475220450,Atom
1475220457,Safari
1475220463,Safari
1475220465,Safari
1475220467,Safari
1475220469,Atom
1475220487,Safari
1475220489,Safari
1475220491,Finder
1475220493,Finder
1475220495,Finder
1475220498,Finder
1475220499,Safari
1475220517,Atom
1475220521,Atom
1475220525,Safari
1475220528,Atom
1475220529,Atom
1475220533,Atom
1475220535,Safari
1475220547,Atom
1475220549,Atom
1475220555,Safari
1475220557,Atom
1475220559,Safari
1475220563,Atom
1475220571,Safari
1475220579,Atom
1475220583,Safari
1475220587,Atom
1475220597,Safari
1475220599,Atom
1475220601,Atom
1475220607,Safari
1475220609,Safari
1475220613,Atom
1475220615,Atom
1475220617,Atom
1475220627,Atom
1475220629,Safari
1475220633,Atom
1475220667,Safari
1475220669,Safari
1475220671,Atom
1475220673,Atom
1475220683,Safari
1475220695,Atom
1475220707,Safari
1475220709,Atom
1475220721,Safari
1475220789,Safari
1475220793,Safari
1475220795,Safari
1475220802,Atom
1475220803,Atom
1475220861,Safari
1475220865,Atom
1475220873,Safari
1475220875,Atom
1475220923,Safari
1475220925,Atom
1475220927,Safari
1475220929,Safari
1475220931,Safari
1475220942,Safari
1475220943,Safari
1475220971,Atom
1475220975,Safari
1475220977,Safari
1475220981,Safari
1475220985,Safari
1475220998,Safari
1475221008,Finder
1475221011,Atom
1475221017,Atom
1475221025,Safari
1475221027,Safari
1475221031,Safari
1475221033,Safari
1475221037,Safari
1475221039,Safari
1475221041,Safari
1475221045,Atom
1475221049,Atom
1475221057,Atom
1475221063,Safari
1475221063,Atom
1475221065,Atom
1475221071,Atom
1475221078,Safari
1475221081,Atom
1475221091,Safari
1475221093,Safari
1475221101,Atom
1475221109,Safari
1475221111,Safari
1475221123,Safari
1475221125,Safari
1475221130,Safari
1475221135,Safari
1475221139,Safari
1475221143,Safari
1475221152,Safari
1475221153,Atom
1475221165,Safari
1475221167,Atom
1475221169,Safari
1475221171,Safari
1475221173,Safari
1475221177,Safari
1475221179,Safari
1475221192,Atom
1475221209,Safari
1475221219,Safari
1475221221,Atom
1475221231,Safari
1475221241,Atom
1475221249,Safari
1475221251,Atom
1475221275,Safari
1475221284,Atom
1475221295,Safari
1475221300,Atom
1475221307,Safari
1475221309,Atom
1475221329,Safari
1475221337,Safari
1475221339,Safari
1475221341,Safari
1475221343,Safari
1475221345,Safari
1475221355,Safari
1475221357,Safari
1475221361,Safari
1475221373,Atom
1475221385,Safari
1475221388,Atom
1475221399,Safari
1475221404,Atom
1475221425,__LOCKEDSCREEN
1475221427,loginwindow
1475222101,Atom
1475222109,Safari
1475222111,Atom
1475222126,Atom
1475222139,Safari
1475222142,Atom
1475222151,Safari
1475222153,Atom
1475222155,Safari
1475222159,Atom
1475222165,Safari
1475222171,Atom
1475222185,Safari
1475222187,Atom
1475222189,Safari
1475222191,Atom
1475222205,Atom
1475222218,Safari
1475222219,Atom
1475222221,Safari
1475222223,Atom
1475222235,Safari
1475222239,Atom
1475222245,Safari
1475222247,Atom
1475222252,Atom
1475222261,Safari
1475222263,Safari
1475222265,Atom
1475222267,Atom
1475222270,Atom
1475222305,Safari
1475222310,Atom
1475222321,Atom
1475222357,Safari
1475222365,Atom
1475222371,Safari
1475222373,Atom
1475222375,Atom
1475222383,Safari
1475222385,Atom
1475222387,Safari
1475222389,Atom
1475222391,Atom
1475222411,Safari
1475222413,Atom
1475222417,Safari
1475222423,Atom
1475222441,Safari
1475222445,Atom
1475222458,Safari
1475222459,Atom
1475222466,Safari
1475222483,Atom
1475222491,Safari
1475222495,Atom
1475222499,Safari
1475222633,loginwindow
1475222671,Safari
1475222681,Atom
1475222683,Atom
1475222704,Safari
1475222709,Safari
1475222718,Safari
1475222741,Safari
1475222743,Safari
1475222751,Atom
1475222764,Calendar
1475222765,Calendar
1475222775,Safari
1475222785,Atom
1475222807,Safari
1475222861,Atom
1475222865,Atom
1475222869,Atom
1475222885,Safari
1475222889,Safari
1475222894,Atom
1475222898,Safari
1475222901,Atom
1475222907,Atom
1475222909,Atom
1475222921,Atom
1475222929,Atom
1475222931,Atom
1475222937,Safari
1475222939,Safari
1475222943,Safari
1475222958,Finder
1475222959,Finder
1475222964,Finder
1475222965,Finder
1475222977,TextEdit
1475222979,TextEdit
1475222991,Finder
1475222991,Finder
1475222993,Safari
1475223001,Finder
1475223003,Safari
1475223009,Safari
1475223011,Safari
1475223022,Safari
1475223024,Safari
1475223033,Safari
1475223053,Safari
1475223064,Safari
1475223069,Safari
1475223071,Safari
1475223075,Safari
1475223077,Safari
1475223089,Safari
1475223095,Safari
1475223097,Safari
1475223099,Safari
1475223111,Safari
1475223153,Finder
1475223155,Safari
1475223161,Safari
1475223163,Atom
1475223171,Atom
1475223173,Atom
1475223197,Finder
1475223201,Safari
1475223211,Atom
1475223337,Atom
1475223340,Atom
1475223341,Safari
1475223347,Safari
1475223349,Finder
1475223351,Finder
1475223353,Terminal
1475223357,Finder
1475223395,loginwindow
1475225169,Finder
1475225181,WhatsApp
1475225201,Slack
1475225253,Slack
1475225255,Finder
1475225256,System,Preferences
1475225258,Finder
1475225262,Safari
1475225264,WhatsApp
1475225270,WhatsApp
1475225275,Safari
1475225280,Safari
1475225282,Safari
1475225330,Safari
1475225332,Slack
1475225342,Finder
1475225354,Slack
1475225432,Safari
1475225434,Safari
1475225436,Safari
1475225444,Safari
1475225456,Safari
1475225460,Safari
1475225462,Safari
1475225488,Terminal
1475225490,Safari
1475225532,Terminal
1475225534,Safari
1475225556,Safari
1475225560,Safari
1475225562,Safari
1475225564,Safari
1475225590,Terminal
1475225660,Safari
1475225690,Terminal
1475225731,Safari
1475225734,Safari
1475225736,Safari
1475225749,Safari
1475225754,Safari
1475225756,Safari
1475225760,Safari
1475225762,Terminal
1475225806,Safari
1475225808,Terminal
1475225918,Safari
1475225922,Safari
1475225924,Safari
1475225926,Safari
1475225928,Telegram
1475226122,loginwindow
1475227198,__LOCKEDSCREEN
1475227306,Telegram
1475227308,Safari
1475227310,Safari
1475227316,Safari
1475227318,Slack
1475227320,Safari
1475227324,Terminal
1475227326,Safari
1475227338,Terminal
1475227346,Terminal
1475227348,Safari
1475227354,Dash
1475227356,Terminal
1475227488,Safari
1475227490,Terminal
1475227630,Safari
1475227632,Safari
1475227645,Google,Chrome
1475227652,Google,Chrome
1475227664,Google,Chrome
1475227666,Terminal
1475227744,Safari
1475227752,Terminal
1475227754,Terminal
1475227756,Terminal
1475227764,Safari
1475227776,Safari
1475227778,Safari
1475227786,Safari
1475227816,Safari
1475227822,Safari
1475227832,Terminal
1475227852,Terminal
1475227855,Terminal
1475227862,Terminal
1475227870,Terminal
1475227880,Terminal
1475228074,Safari
1475228080,Safari
1475228106,Google,Chrome
1475228110,Google,Chrome
1475228122,Google,Chrome
1475228124,Safari
1475228146,Safari
1475228148,Safari
1475228150,Terminal
1475228158,Safari
1475228160,Safari
1475228162,Safari
1475228166,Terminal
1475228178,Safari
1475228180,Safari
1475228226,Terminal
1475228230,Safari
1475228324,Terminal
1475228360,Safari
1475228396,Safari
1475228408,Terminal
1475228438,Terminal
1475228440,Safari
1475228452,Finder
1475228522,Safari
1475228524,Safari
1475228546,Safari
1475228560,Safari
1475228562,Safari
1475228566,Finder
1475228568,__LOCKEDSCREEN
1475228572,loginwindow
1475232258,Finder
1475232284,Terminal
1475232286,Terminal
1475232288,Terminal
1475232290,Terminal
1475232294,Terminal
1475232296,Terminal
1475232298,Terminal
1475232300,Terminal
1475232302,Terminal
1475232304,Atom
1475232306,Atom
1475232312,Terminal
1475232316,Terminal
1475232322,Atom
1475232324,Atom
1475232328,Atom
1475232332,Atom
1475232334,Terminal
1475232336,Terminal
1475232348,Atom
1475232350,Atom
1475232352,Terminal
1475232356,Safari
1475232362,Safari
1475232372,Safari
1475232376,Terminal
1475232378,Atom
1475232408,Safari
1475232410,Safari
1475232412,Safari
1475232448,Atom
1475232450,Safari
1475232452,Safari
1475232476,Safari
1475232480,Safari
1475232482,Safari
1475232488,Atom
1475232550,Safari
1475232552,Safari
1475232568,Atom
1475232572,loginwindow
1475237690,Atom
1475237692,Safari
1475237694,Safari
1475237696,Terminal
1475237698,Terminal
1475237700,Terminal
1475237702,Finder
1475237704,iA,Writer
1475237712,iA,Writer
1475237930,iA,Writer
1475237932,iA,Writer
1475237934,iA,Writer
1475237936,iA,Writer
1475238207,Finder
1475238208,Safari
1475238210,Safari
1475238238,Safari
1475238240,iA,Writer
1475238290,SystemUIServer
1475238312,SystemUIServer
1475238314,iA,Writer
1475238330,Safari
1475238334,Safari
1475238338,Safari
1475238340,Safari
1475238342,Safari
1475238346,Safari
1475238352,Safari
1475238354,Safari
1475238385,Safari
1475238388,Safari
1475238410,Slack
1475238450,Slack
1475238452,Safari
1475238454,iA,Writer
1475238464,Slack
1475238492,Safari
1475238494,Safari
1475238496,Safari
1475238498,Safari
1475238500,Safari
1475238522,Safari
1475238524,Slack
1475238526,iA,Writer
1475238624,Telegram
1475238632,Finder
1475238634,iA,Writer
1475238804,Slack
1475238818,Slack
1475238822,Slack
1475238834,Safari
1475238836,Safari
1475238838,Safari
1475238840,Slack
1475238846,Safari
1475238850,Safari
1475238852,Slack
1475238858,Safari
1475238862,Safari
1475238876,Safari
1475238878,Slack
1475238912,Finder
1475238914,iA,Writer
1475239006,Slack
1475239033,iA,Writer
1475239476,Slack
1475239496,Safari
1475239498,Safari
1475239500,Safari
1475239508,Safari
1475239510,Safari
1475239520,Safari
1475239522,Safari
1475239540,Safari
1475239542,Safari
1475239547,iA,Writer
1475239639,Safari
1475239640,Slack
1475239642,Safari
1475239644,Safari
1475239646,Safari
1475239648,Safari
1475239650,iA,Writer
1475239652,Terminal
1475239654,Finder
1475239674,WhatsApp
1475239678,WhatsApp
1475239708,Finder
1475239710,Finder
1475239726,Finder
1475239730,Finder
1475239732,Finder
1475239734,Finder
1475239738,Finder
1475239740,Finder
1475239742,Finder
1475239746,CoreServicesUIAgent
1475239758,Slack
1475239776,Slack
